timestamp_ms,sample_index,ldr_raw,led_state,active_mode,scenario_tag
65600,656,1,0,0,steady_light
65700,657,1,0,0,steady_light
65800,658,1,0,0,steady_light
65900,659,1,0,0,steady_light
66000,660,1,0,0,steady_light
66100,661,1,0,0,steady_light
66200,662,1,0,0,steady_light
66300,663,1,0,0,steady_light
66400,664,1,0,0,steady_light
66500,665,1,0,0,steady_light
66600,666,1,0,0,steady_light
66700,667,1,0,0,steady_light
66800,668,1,0,0,steady_light
66900,669,1,0,0,steady_light
67000,670,1,0,0,steady_light
67100,671,1,0,0,steady_light
67200,672,1,0,0,steady_light
67300,673,1,0,0,steady_light
67400,674,1,0,0,steady_light
67500,675,1,0,0,steady_light
67600,676,1,0,0,steady_light
67700,677,1,0,0,steady_light
67800,678,1,0,0,steady_light
67900,679,1,0,0,steady_light
68000,680,1,0,0,steady_light
68100,681,1,0,0,steady_light
68200,682,1,0,0,steady_light
68300,683,1,0,0,steady_light
68400,684,1,0,0,steady_light
68500,685,1,0,0,steady_light
68600,686,1,0,0,steady_light
68700,687,1,0,0,steady_light
68800,688,1,0,0,steady_light
68900,689,1,0,0,steady_light
69000,690,1,0,0,steady_light
69100,691,1,0,0,steady_light
69200,692,1,0,0,steady_light
69300,693,1,0,0,steady_light
69400,694,1,0,0,steady_light
69500,695,1,0,0,steady_light
69600,696,1,0,0,steady_light
69700,697,1,0,0,steady_light
69800,698,1,0,0,steady_light
69900,699,1,0,0,steady_light
70000,700,1,0,0,steady_light
70100,701,1,0,0,steady_light
70200,702,1,0,0,steady_light
70300,703,1,0,0,steady_light
70400,704,1,0,0,steady_light
70500,705,1,0,0,steady_light
70600,706,1,0,0,steady_light
70700,707,1,0,0,steady_light
70800,708,1,0,0,steady_light
70900,709,1,0,0,steady_light
71000,710,1,0,0,steady_light
71100,711,1,0,0,steady_light
71200,712,1,0,0,steady_light
71300,713,1,0,0,steady_light
71400,714,1,0,0,steady_light
71500,715,1,0,0,steady_light
71600,716,1,0,0,steady_light
71700,717,1,0,0,steady_light
71800,718,1,0,0,steady_light
71900,719,1,0,0,steady_light
72000,720,1,0,0,steady_light
72100,721,1,0,0,steady_light
72200,722,1,0,0,steady_light
72300,723,1,0,0,steady_light
72400,724,1,0,0,steady_light
72500,725,1,0,0,steady_light
72600,726,1,0,0,steady_light
72700,727,1,0,0,steady_light
72800,728,1,0,0,steady_light
72900,729,1,0,0,steady_light
73000,730,1,0,0,steady_light
73100,731,1,0,0,steady_light
73200,732,1,0,0,steady_light
73300,733,1,0,0,steady_light
73400,734,1,0,0,steady_light
73500,735,1,0,0,steady_light
73600,736,1,0,0,steady_light
73700,737,1,0,0,steady_light
73800,738,1,0,0,steady_light
73900,739,1,0,0,steady_light
74000,740,1,0,0,steady_light
74100,741,1,0,0,steady_light
74200,742,1,0,0,steady_light
74300,743,1,0,0,steady_light
74400,744,1,0,0,steady_light
74500,745,1,0,0,steady_light
74600,746,1,0,0,steady_light
74700,747,1,0,0,steady_light
74800,748,1,0,0,steady_light
74900,749,1,0,0,steady_light
75000,750,1,0,0,steady_light
75100,751,1,0,0,steady_light
75200,752,1,0,0,steady_light
75300,753,1,0,0,steady_light
75400,754,1,0,0,steady_light
75500,755,1,0,0,steady_light
75600,756,1,0,0,steady_light
